"","x"
"3309",22904.05078125
"3310",17008.244140625
"3311",1014.13549804688
"3312",8901.2822265625
"3313",11829.8486328125
"3314",6221.333984375
"3315",2940.30737304688
"3316",23076.5625
"3317",35229.578125
"3318",22764.60546875
"3319",41.5527801513672
"3320",2215.53784179688
"3321",11750.1591796875
"3322",1138.22155761719
"3323",1917.81420898438
"3324",44609.65625
"3325",7007.50244140625
"3326",12315.9208984375
"3327",2522.34985351562
"3328",108783.4765625
"3329",1551.42431640625
"3330",21667.890625
"3331",25841.6875
"3332",47799.14453125
"3333",7995.37646484375
"3334",438.51220703125
"3335",3223.33959960938
"3336",7497.75
"3337",125393.0078125
"3338",12088.3916015625
"3339",965.669006347656
"3340",21198.0859375
"3341",18310.779296875
"3342",67225.9140625
"3343",28909.39453125
"3344",37005.87109375
"3345",36643.0703125
"3346",29513.65625
"3347",1188.60607910156
"3348",13997.1357421875
"3349",13723.3935546875
"3350",16344.2587890625
"3351",3661.36669921875
"3352",10451.1240234375
"3353",154497.515625
"3354",18224.62890625
"3355",9395.990234375
"3356",5353.72021484375
"3357",44095.76171875
"3358",72234.828125
"3359",10502.31640625
"3360",12670.083984375
"3361",50249.4375
"3362",36313.7265625
"3363",41825.3984375
"3364",31523.640625
"3365",14389.4072265625
"3366",3843.08642578125
"3367",12419.4755859375
"3368",17718.705078125
"3369",3598.85205078125
"3370",53190.41015625
"3371",1562.39526367188
"3372",4491.85546875
"3373",2502.19018554688
"3374",18743.998046875
"3375",3675.2822265625
"3376",8742.923828125
"3377",10365.3798828125
"3378",5175.74755859375
"3379",9061.6435546875
"3380",2683.013671875
"3381",5977.60400390625
"3382",37800.15625
"3383",20623.751953125
"3384",6083.79931640625
"3385",436.485290527344
"3386",14850.9130859375
"3387",2081.26538085938
"3388",6071.6298828125
"3389",14064.0517578125
"3390",5463.53955078125
"3391",1346.84375
"3392",873.200317382812
"3393",11560.916015625
"3394",4615.5830078125
"3395",19097.7421875
"3396",31705.2734375
"3397",1760.95288085938
"3398",1223.82360839844
"3399",10800.455078125
"3400",10327.5888671875
"3401",23599.71484375
"3402",1401.80200195312
"3403",343.572357177734
"3404",8500.51171875
"3405",2804.689453125
"3406",6167.1435546875
"3407",1931.20581054688
"3408",10023.541015625
"3409",4555.64892578125
"3410",4013.64453125
"3411",4539.8359375
"3412",7431.69287109375
"3413",11383.0224609375
"3414",2887.21899414062
"3415",2121.28784179688
"3416",270.688232421875
"3417",69830.25
"3418",10261.5087890625
"3419",779.40966796875
"3420",5843.98095703125
"3421",66649.3671875
"3422",52538.9765625
"3423",15922.1435546875
"3424",18031.771484375
"3425",53428.328125
"3426",29255.646484375
"3427",20144.318359375
"3428",71718.6796875
"3429",1872.11157226562
"3430",56681.609375
"3431",36661.0625
"3432",1966.34436035156
"3433",35218.3359375
"3434",31879.70703125
"3435",9062.9873046875
"3436",3638.69555664062
"3437",31248.876953125
"3438",2585.263671875
"3439",6896.74951171875
"3440",40670.43359375
"3441",26483.078125
"3442",14596.126953125
"3443",6610.3818359375
"3444",26948.689453125
"3445",20898.162109375
"3446",26556.505859375
"3447",22185.828125
"3448",16108.662109375
"3449",17473.068359375
"3450",68650.0390625
"3451",2813.07299804688
"3452",2691.50268554688
"3453",0
"3454",1172.11462402344
"3455",1864.29150390625
"3456",1263.51489257812
"3457",1565.765625
"3458",5587.3515625
"3459",2025.826171875
"3460",1381.02380371094
"3461",2445.42529296875
"3462",5569.279296875
"3463",46698.109375
"3464",5312.2275390625
"3465",2478.92114257812
"3466",11060.55078125
"3467",265.224487304688
"3468",25.5561962127686
"3469",13732.6845703125
"3470",3988.62890625
"3471",1741.73876953125
"3472",614.833618164062
"3473",11304.6591796875
"3474",1931.14819335938
"3475",17609.998046875
"3476",13826.51171875
"3477",3386.59838867188
"3478",23695.884765625
"3479",13118.921875
"3480",7709.14208984375
"3481",13852.478515625
"3482",5.52220010757446
"3483",8195.7509765625
"3484",4970.466796875
"3485",35743.0078125
"3486",5899.89404296875
"3487",1679.23120117188
"3488",61.701774597168
"3489",0
"3490",255.715682983398
"3491",12.2314319610596
"3492",61.3128547668457
"3493",5727.8544921875
"3494",208.986465454102
"3495",1755.36499023438
"3496",198.910522460938
"3497",20585.30078125
"3498",35.9110565185547
"3499",1807.12048339844
"3500",172.271484375
"3501",933.819152832031
"3502",578.719177246094
"3503",958.959777832031
"3504",8773.734375
"3505",1740.59436035156
"3506",8702.9560546875
"3507",6461.67138671875
"3508",3421.28881835938
"3509",438.055908203125
"3510",1692.65014648438
"3511",8166.5712890625
"3512",25.8028392791748
"3513",1610.16577148438
"3514",282.619323730469
"3515",18780.083984375
"3516",4051.93017578125
"3517",11291.8076171875
"3518",6252.82080078125
"3519",8066.90869140625
"3520",4931.77587890625
"3521",546.681274414062
"3522",46274.296875
"3523",35241.78125
"3524",9192.791015625
"3525",22.1606121063232
"3526",536.671447753906
"3527",885.448913574219
"3528",253.159790039062
"3529",14640.7490234375
"3530",2963.84741210938
"3531",3249.60302734375
"3532",30973.646484375
"3533",49926.59375
"3534",8863.869140625
"3535",8818.8876953125
"3536",74678.7890625
"3537",48744.29296875
"3538",17355.080078125
"3539",5779.59619140625
"3540",17754.548828125
"3541",1384.57482910156
"3542",11637.5048828125
"3543",13625.7421875
"3544",4983.640625
"3545",7529.33544921875
"3546",13894.552734375
"3547",26104.53515625
"3548",13546.7255859375
"3549",14622.9228515625
"3550",46.9406242370605
"3551",96.857551574707
"3552",7664.0224609375
"3553",9499.9287109375
"3554",1948.14880371094
"3555",21427.755859375
"3556",34584.8359375
"3557",16240.154296875
"3558",34298.0546875
"3559",12219.4013671875
"3560",5967.71044921875
"3561",1740.06665039062
"3562",41.0226097106934
"3563",5004.0390625
"3564",8471.1640625
"3565",34722.69921875
"3566",8447.478515625
"3567",1839.86889648438
"3568",3756.28759765625
"3569",16111.82421875
"3570",51371.2578125
"3571",3795.12646484375
"3572",20610.55859375
"3573",6960.47900390625
"3574",77.4117889404297
"3575",274.989440917969
"3576",91612.8984375
"3577",32098.919921875
"3578",1883.37963867188
"3579",8231.97265625
"3580",14434.4990234375
"3581",7006.55029296875
"3582",5237.859375
"3583",8931.759765625
"3584",13175.1123046875
"3585",75295.21875
"3586",1999.85473632812
"3587",33636.91015625
"3588",565.667907714844
"3589",5325.9599609375
"3590",19279.484375
"3591",14444.49609375
"3592",20775.853515625
"3593",32345.75
"3594",7883.7197265625
"3595",19318.453125
"3596",4594.38623046875
"3597",15705.5224609375
"3598",8139.67919921875
"3599",5107.06494140625
"3600",2481.52197265625
"3601",10481.560546875
"3602",59217.3125
"3603",9965.103515625
"3604",207.982192993164
"3605",17799.130859375
"3606",712.252258300781
"3607",5735.2900390625
"3608",12430.1748046875
"3609",1456.97473144531
"3610",10291.90625
"3611",2048.56884765625
"3612",15836.8583984375
"3613",48984.5
"3614",3385.04248046875
"3615",28507.71875
"3616",42325.9375
"3617",9779.6748046875
"3618",47577.5625
"3619",28773.15234375
"3620",8595.7451171875
"3621",26925.5546875
"3622",609.853088378906
"3623",29359.7109375
"3624",20093.779296875
"3625",14451.2275390625
"3626",18958.1015625
"3627",17362.79296875
"3628",26901.966796875
"3629",78753.5078125
"3630",20220.228515625
"3631",28040.755859375
"3632",143659.28125
"3633",19448.646484375
"3634",24937.6484375
"3635",7948.4775390625
"3636",78251.6171875
"3637",16294.83984375
"3638",34816.2890625
"3639",19353.44921875
"3640",65039.97265625
"3641",42189.87890625
"3642",35170.1796875
"3643",15144.41796875
"3644",11270.876953125
"3645",26186.71484375
"3646",52489.92578125
"3647",10849.53515625
"3648",17045.931640625
"3649",4434.31005859375
"3650",28355.982421875
"3651",5280.4677734375
"3652",50726.40234375
"3653",2129.8173828125
"3654",42046.1328125
"3655",37688.31640625
"3656",6784.60205078125
"3657",37712.6171875
"3658",430.003936767578
"3659",34698.49609375
"3660",23953.349609375
"3661",1322.51147460938
"3662",39403.3984375
"3663",1414.33239746094
"3664",1394.70947265625
"3665",15407.994140625
"3666",27412.875
"3667",18352.796875
"3668",827.357788085938
"3669",21254.4375
"3670",58791.35546875
"3671",30544.689453125
"3672",15129.5908203125
"3673",4987.83544921875
"3674",18590.603515625
"3675",22600.60546875
"3676",12409.3134765625
"3677",7308.373046875
"3678",7937.21728515625
"3679",12242.4404296875
"3680",35386.171875
"3681",28986.8828125
"3682",4347.19873046875
"3683",25108.796875
"3684",3072.57861328125
"3685",23028.30859375
"3686",8718.5986328125
"3687",10890.884765625
"3688",1260.83911132812
"3689",13269.1669921875
"3690",29386.30859375
"3691",25467.904296875
"3692",4695.74267578125
"3693",14666.802734375
"3694",4702.66064453125
"3695",34311.44921875
"3696",24077.96875
"3697",35723.578125
"3698",18537.181640625
"3699",2317.14086914062
"3700",12627.1708984375
"3701",11539.306640625
"3702",20680.111328125
"3703",25244.75
"3704",14476.87109375
"3705",3956.20458984375
"3706",15228.232421875
"3707",15483.8115234375
"3708",10842.177734375
"3709",16169.6513671875
"3710",225.296478271484
"3711",6716.4619140625
"3712",31481.095703125
"3713",17164.3984375
"3714",12720.94140625
"3715",3767.14892578125
"3716",9528.3603515625
"3717",25646.92578125
"3718",20779.921875
"3719",11102.72265625
"3720",19449.68359375
"3721",43515.3203125
"3722",5923.74365234375
"3723",40302.4375
"3724",63028.56640625
"3725",882.787109375
"3726",32336.33203125
"3727",7072.2119140625
"3728",30290.109375
"3729",22309.73046875
"3730",17140.986328125
"3731",4695.79638671875
"3732",12561.7734375
"3733",4160.0458984375
"3734",18094.10546875
"3735",18500.13671875
"3736",12793.0791015625
"3737",4205.921875
"3738",13904.48046875
"3739",27082.568359375
"3740",7750.3525390625
"3741",33155.8671875
"3742",6973.20068359375
"3743",630.468688964844
"3744",8688.5615234375
"3745",7853.791015625
"3746",26073.095703125
"3747",14498.734375
"3748",35590.62109375
"3749",11062.2529296875
"3750",3939.7216796875
"3751",18035.96875
"3752",8990.0439453125
"3753",135295.171875
"3754",30462.29296875
"3755",149779.34375
"3756",147147.484375
"3757",35749.03125
"3758",154.575119018555
"3759",240.578903198242
"3760",12671.4990234375
"3761",515.24365234375
"3762",21273.52734375
"3763",10110.8798828125
"3764",86921.0703125
"3765",21852.62109375
"3766",28992.494140625
"3767",88755.59375
"3768",60735.01171875
"3769",38180.95703125
"3770",25398.603515625
"3771",16927.326171875
"3772",8937.7822265625
"3773",40718.13671875
"3774",68452.03125
"3775",117127.546875
"3776",24939.986328125
"3777",1655.92236328125
"3778",12074.7783203125
"3779",1643.57373046875
"3780",15608.236328125
"3781",5658.89697265625
"3782",8175.8369140625
"3783",56642.63671875
"3784",35882.3828125
"3785",19478.8515625
"3786",47239.484375
"3787",15559.7734375
"3788",82904.421875
"3789",4426.431640625
"3790",4681.02001953125
"3791",4407.5478515625
"3792",2694.54541015625
"3793",2736.96533203125
"3794",329.057739257812
"3795",8517.181640625
"3796",11342.3203125
"3797",2701.79345703125
"3798",975.081726074219
"3799",293.503570556641
"3800",724.999633789062
"3801",6225.0126953125
"3802",35335.31640625
"3803",7870.7626953125
"3804",23518.4765625
"3805",29326.9921875
"3806",11541.0791015625
"3807",15672.6328125
"3808",5081.47607421875
"3809",15996.9189453125
"3810",9321.91796875
"3811",10244.9677734375
"3812",1677.51525878906
"3813",45603.30078125
"3814",139118.5
"3815",13560.947265625
"3816",40522.390625
"3817",13592.857421875
"3818",10289.3046875
"3819",41075.6640625
"3820",24666.82421875
"3821",3805.21704101562
"3822",361.881622314453
"3823",4239.16259765625
"3824",13685.73828125
"3825",8971.15234375
"3826",16274.505859375
"3827",3304.53344726562
"3828",87431.953125
"3829",23354.57421875
"3830",38939.734375
"3831",57136.5625
"3832",80211.7109375
"3833",10338.6611328125
"3834",45715.76953125
"3835",38203.6953125
"3836",1445.22888183594
"3837",730.726379394531
"3838",8231.2578125
"3839",10289.8134765625
"3840",9110.4716796875
"3841",29533.52734375
"3842",1049.91369628906
"3843",3783.53271484375
"3844",44154.34765625
"3845",63.2326126098633
"3846",73815.0546875
"3847",6898.57080078125
"3848",23973.6171875
"3849",33340.6015625
"3850",19735.9296875
"3851",33842.71484375
"3852",20091.849609375
"3853",5824.6181640625
"3854",8689.9189453125
"3855",9120.09765625
"3856",5622.09326171875
"3857",7290.19287109375
"3858",3834.46484375
"3859",3270.2490234375
"3860",3711.76342773438
"3861",3027.67065429688
"3862",6719.189453125
"3863",5229.40771484375
"3864",13675.8984375
"3865",68556.65625
"3866",2075.13818359375
"3867",2090.44677734375
"3868",3127.32250976562
"3869",241.87727355957
"3870",344.808258056641
"3871",14631.8095703125
"3872",3596.36743164062
"3873",1252.33740234375
"3874",19279.8828125
"3875",22377.1484375
"3876",9048.302734375
"3877",5024.92333984375
"3878",6288.02001953125
"3879",1136.46032714844
"3880",13850.341796875
"3881",1884.48315429688
"3882",22346.283203125
"3883",84.302619934082
"3884",12577.41796875
"3885",712.981628417969
"3886",1387.19592285156
"3887",2764.66772460938
"3888",8086.83642578125
"3889",10945.533203125
"3890",1286.66650390625
"3891",2153.91650390625
"3892",59431.7109375
"3893",4654.982421875
"3894",2973.31494140625
"3895",472.477203369141
"3896",5457.7529296875
"3897",18571.328125
"3898",21268.140625
"3899",5746.0947265625
"3900",2526.57836914062
"3901",82140.5859375
"3902",39573.703125
"3903",4168.02490234375
"3904",9627.4140625
"3905",5551.4462890625
"3906",4035.59912109375
"3907",2340.3388671875
"3908",143295.109375
"3909",1958.84240722656
"3910",15966.5703125
"3911",54024.55859375
"3912",3927.27172851562
"3913",6220.2568359375
"3914",29664.501953125
"3915",27367.3125
"3916",10291.19140625
"3917",16987.779296875
"3918",16074.9638671875
"3919",118689.640625
"3920",29415.0390625
"3921",24318.30859375
"3922",11724.7646484375
"3923",18556.466796875
"3924",4153.0712890625
"3925",37953.25390625
"3926",9734.5927734375
"3927",21095.322265625
"3928",7252.60986328125
"3929",20940.337890625
"3930",1294.24389648438
"3931",1935.52368164062
"3932",5176.2177734375
"3933",18654.236328125
"3934",4984.23876953125
"3935",5025.4853515625
"3936",2172.59912109375
"3937",13628.845703125
"3938",21099.994140625
"3939",22007.740234375
"3940",22528.845703125
"3941",20119.55859375
"3942",64290.62109375
"3943",4256.83544921875
"3944",13858.357421875
"3945",3464.13403320312
"3946",870.325927734375
"3947",849.733459472656
"3948",3305.25634765625
"3949",929.658020019531
"3950",4248.12060546875
"3951",3231.869140625
"3952",2743.2275390625
"3953",1718.72216796875
"3954",2104.2099609375
"3955",11521.986328125
"3956",17798.587890625
"3957",5010.82470703125
"3958",8579.4111328125
"3959",19494.181640625
"3960",7952.8369140625
"3961",12533.896484375
"3962",1501.47106933594
"3963",14657.1376953125
"3964",5876.3857421875
"3965",25330.802734375
"3966",1082.15588378906
"3967",6896.8603515625
"3968",28395.060546875
"3969",11540.2470703125
"3970",339.539001464844
"3971",7765.60986328125
"3972",6415.2607421875
"3973",87291.1171875
"3974",13344.8154296875
"3975",9038.6123046875
"3976",17537.962890625
"3977",5298.27734375
"3978",23416.927734375
"3979",8042.61767578125
"3980",18580.482421875
"3981",4567.7353515625
